target-names,no-steps,concentration-required-mM,amount-required-uL,batch-tag,reactant-1-1,reactant-2-1,reaction-product-smiles-1,reaction-name-1,reaction-recipe-1,reaction-groupby-column-1,reactant-3-1
C29031,1,,,,O=S(=O)(Cl)c1cnc2sccc2c1,CN(C)Cc1nc(CN)co1,CN(C)Cc1nc(CNS(=O)(=O)c2cnc3sccc3c2)co1,Sulfonamide_Schotten-Baumann_with_amine_(intermolecular),,,
C14594,1,,,,CC(N)(CO)CO,Nc1ccnc(OC2CCCCC2)c1,CC(CO)(CO)NC(=O)Nc1ccnc(OC2CCCCC2)c1,Formation_of_urea_from_two_amines,,,
C7479,1,,,,CS(=O)(=NS(=O)(=O)Cl)C1CCCCC1,CC(C)c1ocnc1CN,CC(C)c1ocnc1CNS(=O)(=O)N=S(C)(=O)C1CCCCC1,Sulfonamide_Schotten-Baumann_with_amine_(intermolecular),,,
C13878,1,,,,O=C(O)CC1NCc2ccccc21,COCCN1CCCC(N)C1,COCCN1CCCC(NC(=O)CC2NCc3ccccc32)C1,Amidation,,,
C1002,1,,,,Cc1nnc2n1CC(C(=O)O)CC2,C#CC(N)C1CCC1,C#CC(NC(=O)C1CCc2nnc(C)n2C1)C1CCC1,Amidation,,,
C3919,1,,,,Cc1cn2nc(Br)ccc2n1,NC1CSC1,Cc1cn2nc(NC3CSC3)ccc2n1,N-nucleophilic_aromatic_substitution,,,
C8891,1,,,,CCOC(=O)NC1CCCNC1,O=C(O)c1ccc2c(c1)CCCN2,CCOC(=O)NC1CCCN(C(=O)c2ccc3c(c2)CCCN3)C1,Amidation,,,
C5394,1,,,,IC1CCNC1,C1CC12CNC2,C1CC(N2CC3(CC3)C2)CN1,Amine_alkylation,,,
C13661,1,,,,c1csc(C2CCCN2)n1,CC(Sc1ccccn1)C(=O)O,CC(Sc1ccccn1)C(=O)N1CCCC1c1nccs1,Amidation,,,
C33363,1,,,,O=C(O)c1ccc(-c2cn[nH]c2)cc1,NC1CCNC(=O)C1,O=C1CC(NC(=O)c2ccc(-c3cn[nH]c3)cc2)CCN1,Amidation,,,
C5959,1,,,,C1CNCCN1,CC(=O)Nc1ccc(SC(C)C(=O)O)cc1,CC(=O)Nc1ccc(SC(C)C(=O)N2CCNCC2)cc1,Amidation,,,
C82666,1,,,,O=C1CCC2(CC2)c2ccccc21,NCc1ccc(-c2cnco2)cc1,c1ccc2c(c1)C(NCc1ccc(-c3cnco3)cc1)CCC21CC1,Reductive_amination,,,
C13636,1,,,,CC(Sc1ccccn1)C(=O)O,COCC1CNCCO1,COCC1CN(C(=O)C(C)Sc2ccccn2)CCO1,Amidation,,,
C2123,1,,,,c1nc(C2CCNCC2)c[nH]1,CC(N)C(=O)CCl,CC(N)C(=O)CN1CCC(c2c[nH]cn2)CC1,Amine_alkylation,,,
C86181,1,,,,Brc1cnc2cccnn12,CC(C)(CN)C(F)(F)F,CC(C)(CNS(=O)(=O)c1cnc2cccnn12)C(F)(F)F,Formation_of_sulfonamide_from_halide_-_Shavnya_reaction,,,
C91439,1,,,,O=C(O)c1ccc2c(c1)NS(=O)(=O)C2,CCc1cc(CO)no1,CCc1cc(COC(=O)c2ccc3c(c2)NS(=O)(=O)C3)no1,Steglich_esterification,,,
C6035,1,,,,Nc1nnc(S)s1,CC(Cl)C(=O)N1CCCC1,CC(Sc1nnc(N)s1)C(=O)N1CCCC1,Nucleophilic_substitution_with_thiol,,,
C10549,1,,,,CC(Sc1ncccc1C(=O)O)C(=O)N1CCCC1,CC(C)(C)CN,CC(Sc1ncccc1C(=O)NCC(C)(C)C)C(=O)N1CCCC1,Amidation,,,
C759,1,,,,CS(=O)(=O)OC1CCCNC1,CCC=C1CCNC1,CCC=C1CCN(C2CCCNC2)C1,Amine_alkylation,,,
C7139,1,,,,CC(CC(=O)O)C(F)(F)F,Nc1cc(C2CCNCC2)n[nH]1,CC(CC(=O)Nc1cc(C2CCNCC2)n[nH]1)C(F)(F)F,Amidation,,,
C40896,1,,,,NCc1cnco1,C=C(Br)CS(=O)(=O)Cl,C=C(Br)CS(=O)(=O)NCc1cnco1,Sulfonamide_Schotten-Baumann_with_amine_(intermolecular),,,
C20308,1,,,,O=C(O)c1cc(C2CC2)[nH]c(=O)c1,CC(O)c1cnccn1,CC(OC(=O)c1cc(C2CC2)[nH]c(=O)c1)c1cnccn1,Steglich_esterification,,,
C7141,1,,,,CC(CC(=O)O)C(F)(F)F,NC1CCCC12CC2,CC(CC(=O)NC1CCCC12CC2)C(F)(F)F,Amidation,,,
C1357,1,,,,NOC1CCCCC1,CC(C(=O)O)N1CCN(C)CC1,CC(C(=O)NOC1CCCCC1)N1CCN(C)CC1,Amidation,,,
C35886,1,,,,Brc1ncco1,CC(C)CCOCCN,CC(C)CCOCCNc1ncco1,N-nucleophilic_aromatic_substitution,,,
C15494,1,,,,O=C(O)c1ccc2c(c1)NS(=O)(=O)C2,CC(F)(F)C1CCCN1,CC(F)(F)C1CCCN1C(=O)c1ccc2c(c1)NS(=O)(=O)C2,Amidation,,,
C15471,1,,,,O=C(O)c1ccc2c(c1)NS(=O)(=O)C2,OCCCC1CCCN1,O=C(c1ccc2c(c1)NS(=O)(=O)C2)N1CCCC1CCCO,Amidation,,,
C7188,1,,,,CC(CC(=O)O)C(F)(F)F,Nc1cccc(C(=O)N2CCCC2)c1,CC(CC(=O)Nc1cccc(C(=O)N2CCCC2)c1)C(F)(F)F,Amidation,,,
C43172,1,,,,NCc1cnc[nH]1,O=C(O)CC1CCCC(C(F)(F)F)O1,O=C(CC1CCCC(C(F)(F)F)O1)NCc1c[nH]cn1,Amidation,,,
C17988,1,,,,O=C(O)c1cn2c(n1)CCC2,NCCc1ccc2cn[nH]c2c1,O=C(NCCc1ccc2cn[nH]c2c1)c1cn2c(n1)CCC2,Amidation,,,
C4805,1,,,,Brc1cn[nH]c1,CC1(C)OB(C2CCCC2)OC1(C)C,c1n[nH]cc1C1CCCC1,Sp3-sp2_Suzuki_coupling,,,
C5313,1,,,,O=C(O)C1CCCN1,CC1=NNC(=O)C1CCN,CC1=NNC(=O)C1CCNC(=O)C1CCCN1,Amidation,,,
C38131,1,,,,NCC1CCn2cnnc2C1,O=C(O)CCc1nccs1,O=C(CCc1nccs1)NCC1CCn2cnnc2C1,Amidation,,,
C7417,1,,,,COC(=O)c1nc(C2CNC2)oc1C,CN(C)CCCC(C)(C)N,Cc1oc(C2CNC2)nc1C(=O)NC(C)(C)CCCN(C)C,Ester_amidation,,,
C12946,1,,,,OC(CCCl)c1ccccc1,Nc1ccnc(-c2ccccn2)n1,OC(CCNc1ccnc(-c2ccccn2)n1)c1ccccc1,Amine_alkylation,,,
C23295,1,,,,O=C(O)c1cnc2cccnn12,CC(N)CC(F)(F)F,CC(CC(F)(F)F)NC(=O)c1cnc2cccnn12,Amidation,,,
C1719,1,,,,CC(N)C1CC1,NC(=O)c1cccc(C(=O)O)n1,CC(NC(=O)c1cccc(C(N)=O)n1)C1CC1,Amidation,,,
C7660,1,,,,CCCS(=O)(=O)Cl,NC1CCCSC1,CCCS(=O)(=O)NC1CCCSC1,Sulfonamide_Schotten-Baumann_with_amine_(intermolecular),,,
C43550,1,,,,NC12CCCCCC1OCC2,Cc1ccc2c(c1)CCCN2C(=O)CCl,Cc1ccc2c(c1)CCCN2C(=O)CNC12CCCCCC1OCC2,Amine_alkylation,,,
C760,1,,,,IC1CCNCC1,C1CNCC2(C1)CC2,C1CN(C2CCNCC2)CC2(C1)CC2,Amine_alkylation,,,
C28323,1,,,,O=C(O)Cc1cncs1,C#CC(CN)CC(C)(C)C,C#CC(CNC(=O)Cc1cncs1)CC(C)(C)C,Amidation,,,
C92925,1,,,,NCCNc1ccc2ccccc2n1,CC1CCOCC1=O,CC1CCOCC1NCCNc1ccc2ccccc2n1,Reductive_amination,,,
C22220,1,,,,O=C(O)c1cnccn1,CC(Nc1ccccc1)C1CC1,CC(C1CC1)N(C(=O)c1cnccn1)c1ccccc1,Amidation,,,
C8064,1,,,,CC(C)C(Br)C(=O)NCc1cccnc1,CC(C)(C)CS,CC(C)C(SCC(C)(C)C)C(=O)NCc1cccnc1,Nucleophilic_substitution_with_thiol,,,
C5356,1,,,,CC(C)S(=O)(=O)C1CCNC1,O=C(O)CC1CCCN1,CC(C)S(=O)(=O)C1CCN(C(=O)CC2CCCN2)C1,Amidation,,,
C13635,1,,,,CC(Sc1ccccn1)C(=O)O,COCC1CCCN1,COCC1CCCN1C(=O)C(C)Sc1ccccn1,Amidation,,,
C3732,1,,,,Ic1ccccn1,OB(O)c1cn[nH]c1,c1ccc(-c2cn[nH]c2)nc1,Sp2-sp2_Suzuki_coupling,,,
C1353,1,,,,NOC1CCCCC1,Cc1cc(CCC(=O)O)no1,Cc1cc(CCC(=O)NOC2CCCCC2)no1,Amidation,,,
C14073,1,,,,NCCCC1C=NNC1=O,CN(C)c1ccc(N)nc1,CN(C)c1ccc(NC(=O)NCCCC2C=NNC2=O)nc1,Formation_of_urea_from_two_amines,,,
C29374,1,,,,OCc1cnccn1,O=C(O)c1cncc(-n2ccnc2)n1,O=C(OCc1cnccn1)c1cncc(-n2ccnc2)n1,Steglich_esterification,,,
C87747,1,,,,O=C(O)CC1NCc2ccccc21,Nc1cccc2cn[nH]c12,O=C(CC1NCc2ccccc21)Nc1cccc2cn[nH]c12,Amidation,,,
C12436,1,,,,CNC(C)c1ccncc1,Brc1cccc2c1CCN2,CC(c1ccncc1)N(C)S(=O)(=O)c1cccc2c1CCN2,Formation_of_sulfonamide_from_halide_-_Shavnya_reaction,,,
C15324,1,,,,O=Cc1cccc2[nH]ncc12,NC1CCN(c2ccccn2)C1,c1ccc(N2CCC(NCc3cccc4[nH]ncc34)C2)nc1,Reductive_amination,,,
C15369,1,,,,CC(CC(=O)O)C(F)(F)F,COCCN1CCC(N)C1,COCCN1CCC(NC(=O)CC(C)C(F)(F)F)C1,Amidation,,,
C12140,1,,,,CN1C(=O)NCC1C(=O)O,COC(=O)C(N)c1cccnc1,COC(=O)C(NC(=O)C1CNC(=O)N1C)c1cccnc1,Amidation,,,
C7845,1,,,,CC(Cn1cccn1)C(=O)O,NCC=CCl,CC(Cn1cccn1)C(=O)NCC=CCl,Amidation,,,
C3532,1,,,,NCC1CCCSC1,CNCc1conc1C1CCC1,CN(Cc1conc1C1CCC1)C(=O)NCC1CCCSC1,Formation_of_urea_from_two_amines,,,
C20145,1,,,,O=C(O)COC1CCCc2ccccc21,FC(F)(F)C1CCNC1,O=C(COC1CCCc2ccccc21)N1CCC(C(F)(F)F)C1,Amidation,,,
C6132,1,,,,O=C(O)C1Cc2ccccc2N1,C=C1CC(N)C1,C=C1CC(NC(=O)C2Cc3ccccc3N2)C1,Amidation,,,
C13629,1,,,,CC(Sc1ccccn1)C(=O)O,Oc1cccc2c1CCCCN2,CC(Sc1ccccn1)C(=O)N1CCCCc2c(O)cccc21,Amidation,,,
C7092,1,,,,C1CCN(C2CCNCC2)C1,O=C(O)c1cccc2[nH]ncc12,O=C(c1cccc2[nH]ncc12)N1CCC(N2CCCC2)CC1,Amidation,,,
C27918,1,,,,O=C(O)c1ccc2c(c1)CCCCN2,OC1CCNC1,O=C(c1ccc2c(c1)CCCCN2)N1CCC(O)C1,Amidation,,,
C1613,1,,,,O=C(O)C=Cc1cocn1,CC(CCN)[S+](C)[O-],CC(CCNC(=O)C=Cc1cocn1)[S+](C)[O-],Amidation,,,
C9590,1,,,,ClCC1CCc2nncn2C1,CONCCC(C)C,CON(CCC(C)C)CC1CCc2nncn2C1,Amine_alkylation,,,
C8445,1,,,,O=C(O)c1ccc2c(c1)NS(=O)(=O)C2,CNC1CCN(C)CC1,CN1CCC(N(C)C(=O)c2ccc3c(c2)NS(=O)(=O)C3)CC1,Amidation,,,
C8457,1,,,,O=C(O)c1ccc2c(c1)NS(=O)(=O)C2,OCC(F)(F)C1CCCCN1,O=C(c1ccc2c(c1)NS(=O)(=O)C2)N1CCCCC1C(F)(F)CO,Amidation,,,
C20144,1,,,,OC1CCCc2ccccc21,O=C(CO)N1CCCC1,O=C(COC1CCCc2ccccc21)N1CCCC1,Mitsunobu_reaction_with_amine_alcohol_and_thioalcohol,,,
C3473,1,,,,O=C(O)COC1CCNC1,CC(C)c1cc(CN)on1,CC(C)c1cc(CNC(=O)COC2CCNC2)on1,Amidation,,,
C7045,1,,,,CC(CN)N1CCCCC1,CCCCCCC(=O)O,CCCCCCC(=O)NCC(C)N1CCCCC1,Amidation,,,
C10681,1,,,,CC(=O)N1CCNCC12CCCCC2,NCCc1ccncc1,CC(=O)N1CCN(C(=O)NCCc2ccncc2)CC12CCCCC2,Formation_of_urea_from_two_amines,,,
C7041,1,,,,CSC=CC(=O)O,NCCC1CCNCC1,CSC=CC(=O)NCCC1CCNCC1,Amidation,,,
C7140,1,,,,CC(CC(=O)O)C(F)(F)F,C1CC(NC2CC2)CN1,CC(CC(=O)N(C1CC1)C1CCNC1)C(F)(F)F,Amidation,,,
C1392,1,,,,NCC(F)(F)F,CC(C)(C(=O)O)C1CCCNC1,CC(C)(C(=O)NCC(F)(F)F)C1CCCNC1,Amidation,,,
C10571,1,,,,CC(=O)NCC1CCNCC1,CC(Sc1ccccn1)C(=O)O,CC(=O)NCC1CCN(C(=O)C(C)Sc2ccccn2)CC1,Amidation,,,
C10567,1,,,,CC(=O)NCC1CCCNC1,CC(Sc1ccccn1)C(=O)O,CC(=O)NCC1CCCN(C(=O)C(C)Sc2ccccn2)C1,Amidation,,,
C4106,1,,,,Brc1cncc2ncnn12,OC(c1ncc[nH]1)C1CCNCC1,OC(c1ncc[nH]1)C1CCN(c2cncc3ncnn23)CC1,N-nucleophilic_aromatic_substitution,,,
C31957,1,,,,Brc1cccc2c1NCC2,COCC=CB1OC(C)(C)C(C)(C)O1,COCC=Cc1cccc2c1NCC2,Sp2-sp2_Suzuki_coupling,,,
C5996,1,,,,CC(S)C(=O)O,C1CC12CNC2,CC(S)C(=O)N1CC2(CC2)C1,Amidation,,,
C1322,1,,,,CCC(=O)O,NOC1CCCCC1,CCC(=O)NOC1CCCCC1,Amidation,,,
C2081,1,,,,CCOC(=O)NC1CCCNC1,O=C(O)c1cn2c(n1)CCC2,CCOC(=O)NC1CCCN(C(=O)c2cn3c(n2)CCC3)C1,Amidation,,,
C29675,1,,,,COC(=O)C(C#N)C1CCNCC1,Cc1cccc2c1C(N)CCC2,Cc1cccc2c1C(NC(=O)C(C#N)C1CCNCC1)CCC2,Ester_amidation,,,
C6021,1,,,,CC(S)C(=O)O,C1CC2CC2N1,CC(S)C(=O)N1CCC2CC21,Amidation,,,
C33613,1,,,,O=C(O)c1ccnn1C1CCCC1,CC(C)C(N)c1ncc[nH]1,CC(C)C(NC(=O)c1ccnn1C1CCCC1)c1ncc[nH]1,Amidation,,,
C11209,1,,,,ClCCc1ccccn1,CNOC,CON(C)CCc1ccccn1,Amine_alkylation,,,
C8878,1,,,,CC(CC(=O)O)C1CCNCC1,c1ccc2c(c1)CCNC2,CC(CC(=O)N1CCc2ccccc2C1)C1CCNCC1,Amidation,,,
C4256,1,,,,CC(N)C1CC1,O=C(O)C1CCc2ccccc2CC1,CC(NC(=O)C1CCc2ccccc2CC1)C1CC1,Amidation,,,
C12403,1,,,,Nc1nnc(-c2ccccn2)s1,CC(CN)N1CCc2sccc2C1,CC(CNC(=O)Nc1nnc(-c2ccccn2)s1)N1CCc2sccc2C1,Formation_of_urea_from_two_amines,,,
C11987,1,,,,O=C(O)c1ccc2c(c1)NS(=O)(=O)C2,COCc1ccnc(N)c1,COCc1ccnc(NC(=O)c2ccc3c(c2)NS(=O)(=O)C3)c1,Amidation,,,
C1373,1,,,,O=C(O)CCC1CCCCN1,N#CCNCC#N,N#CCN(CC#N)C(=O)CCC1CCCCN1,Amidation,,,
C2418,1,,,,CC(C)C(=O)O,CC(C)NC1CCCNC1,CC(C)C(=O)N(C(C)C)C1CCCNC1,Amidation,,,
C29842,1,,,,c1ccn2c(C3CCCN3)nnc2c1,O=C(O)CCN1CCSC1=O,O=C1SCCN1CCC(=O)N1CCCC1c1nnc2ccccn12,Amidation,,,
C11989,1,,,,O=C(O)c1ccc2c(c1)NS(=O)(=O)C2,NC(=O)c1ccc(N)nc1,NC(=O)c1ccc(NC(=O)c2ccc3c(c2)NS(=O)(=O)C3)nc1,Amidation,,,
C1418,1,,,,NCC1CCCCN1,CCC=C(C)C(=O)O,CCC=C(C)C(=O)NCC1CCCCN1,Amidation,,,
C5452,1,,,,NC(Cc1ccccc1)c1ncco1,C1CC2(CCOC2)N1,O=C(NC(Cc1ccccc1)c1ncco1)N1CCC12CCOC2,Formation_of_urea_from_two_amines,,,
C12012,1,,,,O=C(O)c1ccc2c(c1)NS(=O)(=O)C2,CC(O)c1cccnc1,CC(OC(=O)c1ccc2c(c1)NS(=O)(=O)C2)c1cccnc1,Steglich_esterification,,,
C7674,1,,,,NS(=O)(=O)CCCO,C1CC2CC2N1,NS(=O)(=O)CCCN1CCC2CC21,Mitsunobu_reaction_with_amine_alcohol_and_thioalcohol,,,
C21087,1,,,,c1cc(C2CCNC2)n[nH]1,O=C(O)COC1CCCC1,O=C(COC1CCCC1)N1CCC(c2ccn[nH]2)C1,Amidation,,,
C8035,1,,,,CCC(C)CCN,CC(C(=O)O)c1cccnc1,CCC(C)CCNC(=O)C(C)c1cccnc1,Amidation,,,
C901,1,,,,O=C(O)CCc1ccc2c(c1)OCO2,Nc1ccn(C2CCC2)n1,O=C(CCc1ccc2c(c1)OCO2)Nc1ccn(C2CCC2)n1,Amidation,,,
C8486,1,,,,O=C1Cc2c(C(=O)O)ccnc2N1,CCCN1CCC(CN)CC1,CCCN1CCC(CNC(=O)c2ccnc3c2CC(=O)N3)CC1,Amidation,,,
C53105,1,,,,O=Cc1ccc2cc[nH]c2c1,Cc1cnccc1N,Cc1cnccc1NCc1ccc2cc[nH]c2c1,Reductive_amination,,,
C1404,1,,,,CCCCNCCCC,CNC1CCNCC1,CCCCN(CCCC)C(=O)N(C)C1CCNCC1,Formation_of_urea_from_two_amines,,,
C89709,1,,,,O=C(O)c1cccn2cnnc12,Nc1n[nH]c2cc(F)ccc12,O=C(Nc1n[nH]c2cc(F)ccc12)c1cccn2cnnc12,Amidation,,,
C15998,1,,,,Nc1cccnc1,CCCC(=CC(=O)O)CCC,CCCC(=CC(=O)Nc1cccnc1)CCC,Amidation,,,
C3768,1,,,,OC1(c2ccn[nH]2)CCNCC1,CCCCCCCCCCC(=O)O,CCCCCCCCCCC(=O)N1CCC(O)(c2ccn[nH]2)CC1,Amidation,,,
C10335,1,,,,CNCc1nnc2ccccn12,NCC1CCCCN1,CN(Cc1nnc2ccccn12)C(=O)NCC1CCCCN1,Formation_of_urea_from_two_amines,,,
C7181,1,,,,CC(CC(=O)O)C(F)(F)F,Nc1ccn(C2CCCCC2)n1,CC(CC(=O)Nc1ccn(C2CCCCC2)n1)C(F)(F)F,Amidation,,,
C8160,1,,,,CC(C)CN,O=S(=O)(Cl)N1CCCCC1,CC(C)CNS(=O)(=O)N1CCCCC1,Sulfonamide_Schotten-Baumann_with_amine_(intermolecular),,,
C7420,1,,,,O=C(O)c1cnc(C2CCNCC2)o1,CCNCc1ccccn1,CCN(Cc1ccccn1)C(=O)c1cnc(C2CCNCC2)o1,Amidation,,,
C684,1,,,,Nc1n[nH]c2cccc(-n3cccn3)c12,CC(OC(F)F)C(=O)O,CC(OC(F)F)C(=O)Nc1n[nH]c2cccc(-n3cccn3)c12,Amidation,,,
C4036,1,,,,O=C(O)CC1CCCCN1,CNC(CC(N)=O)c1ccccc1,CN(C(=O)CC1CCCCN1)C(CC(N)=O)c1ccccc1,Amidation,,,
C7625,1,,,,ClCCCC1CC1,C1CC(NC2CC2)CCN1,O=S(=O)(CCCC1CC1)N(C1CCNCC1)C1CC1,Formation_of_sulfonamide_from_halide_-_Shavnya_reaction,,,
C8155,1,,,,O=S(=O)(Cl)N1CCCCC1,CC=CC=CCN,CC=CC=CCNS(=O)(=O)N1CCCCC1,Sulfonamide_Schotten-Baumann_with_amine_(intermolecular),,,
